customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
2108,David Casey,lauren62@example.net,Colombia,2022-09-17,Basic,22498.19
2109,Gabrielle Roberts,sandersmatthew@example.net,Guatemala,2018-01-22,Standard,9810.95
2110,Anthony Neal,lmartin@example.org,China,2018-12-02,Basic,40402.88
2111,Christopher Gill,epatterson@example.net,Palestinian Territory,2020-07-13,Basic,21248.63
2112,James Gallagher,pricedale@example.org,Fiji,2018-11-01,Premium,9924.15
2113,Ariel Watson,amanda86@example.org,Albania,2021-09-10,Standard,3235.92
2114,Veronica Smith,zchapman@example.com,Rwanda,2019-02-01,Premium,24050.32
2115,Justin Gonzalez Jr.,scott04@example.com,Burkina Faso,2018-04-09,Basic,39881.32
2116,Jennifer Baker MD,ujones@example.org,Uruguay,2021-10-01,Standard,12432.96
2117,Damon King,bpeterson@example.com,Qatar,2023-04-24,Premium,47944.25
2118,Janice Goodwin,murraymichael@example.net,Chile,2018-08-11,Standard,26031.78
2119,Dennis Palmer,david83@example.net,Greece,2020-08-27,Premium,38809.90
2120,Heidi Goodwin,brandon64@example.com,Palau,2024-12-12,Standard,38228.52
2121,Matthew Morgan,mollybruce@example.org,Bouvet Island (Bouvetoya),2023-01-03,Basic,6328.84
2122,Cory Michael,imitchell@example.net,Serbia,2018-09-06,Premium,18932.02
2123,Vanessa Fleming,hayesrachel@example.com,Serbia,2018-09-24,Premium,3193.91
2124,Matthew Newman,tracyjohnson@example.net,Mauritania,2022-12-16,Premium,15143.41
2125,Christopher Jones,agomez@example.net,Mauritius,2022-11-04,Premium,5181.20
2126,Ryan Lawson,crivers@example.com,Greenland,2018-08-17,Basic,2704.94
2127,Cheyenne Hughes,markgardner@example.org,Ethiopia,2022-04-12,Standard,4881.93
2128,Crystal Abbott,alexander18@example.org,Saint Barthelemy,2022-08-11,Premium,43242.68
2129,Jessica Wagner,kirbymichael@example.org,Fiji,2024-12-30,Premium,22725.22
2130,Thomas Moses,jose08@example.org,Svalbard & Jan Mayen Islands,2023-03-17,Standard,44008.91
2131,Heidi Jones,shannonmueller@example.org,American Samoa,2024-12-11,Premium,17046.86
2132,Marilyn Lozano,john91@example.org,Mauritania,2018-04-17,Standard,25908.92
2133,Jonathan Guerrero,klara@example.net,Jamaica,2024-08-04,Premium,5489.53
2134,Kelsey Frank DVM,torrestricia@example.com,Mozambique,2018-02-20,Basic,35693.64
2135,Sara Garcia,qbecker@example.com,Djibouti,2024-08-25,Premium,45228.06
2136,Brandon Daniel,lpage@example.com,Bulgaria,2019-06-01,Basic,25494.01
2137,Sandra Wong,pmartin@example.org,Montenegro,2021-12-26,Standard,24121.83
2138,Brittany Rodriguez,kjohnson@example.net,Cote d'Ivoire,2024-12-18,Standard,9377.58
2139,Ms. Kayla Williams,garymartinez@example.org,American Samoa,2019-07-18,Premium,3118.51
2140,Christopher Smith,holtpaul@example.com,Hong Kong,2021-06-30,Basic,21848.82
2141,Thomas Romero,hespinoza@example.org,Mexico,2022-01-05,Standard,29224.93
2142,Edward Watson,robertssamantha@example.org,Ukraine,2024-01-26,Premium,7455.71
2143,Tanya Santos,lawrencekari@example.com,Falkland Islands (Malvinas),2021-06-18,Basic,17210.73
2144,Paul Chase,jamesparker@example.net,Germany,2022-02-19,Premium,25932.26
2145,Rachel Johnson,jessicavang@example.com,Syrian Arab Republic,2019-08-16,Premium,11945.63
2146,Sydney Smith,sherry96@example.com,Syrian Arab Republic,2024-04-10,Premium,21160.85
2147,Alejandro Barker,qreynolds@example.com,Jamaica,2020-03-11,Premium,32063.68
2148,Benjamin Stein,thendricks@example.org,Russian Federation,2020-04-04,Premium,17143.44
2149,Ryan Kaiser,valeriesmith@example.com,Mauritius,2023-05-03,Basic,34622.87
2150,James Meyers,kelsey70@example.net,Nicaragua,2023-03-30,Basic,34651.45
2151,Raymond Wolf,mbarnes@example.com,Micronesia,2024-06-27,Basic,48156.94
2152,Joseph Bradley,mmoore@example.com,Slovenia,2024-11-28,Standard,20992.89
2153,David Hamilton,kennedywanda@example.net,Norway,2019-10-27,Premium,22769.67
2154,Mr. Jackson Watson,dwhite@example.org,Montenegro,2018-06-22,Standard,11048.35
2155,James Steele,davidharding@example.org,Jersey,2018-01-16,Basic,11228.95
2156,Pamela Howard,omarturner@example.org,Micronesia,2020-08-01,Standard,31233.61
2157,Paige Baird,sarah17@example.com,Grenada,2020-09-06,Standard,36755.85
2158,Valerie Wilson,tbryant@example.org,Paraguay,2021-09-19,Basic,18858.00
2159,Katherine Cruz,kristendavis@example.net,South Georgia and the South Sandwich Islands,2022-06-28,Premium,41321.61
2160,Kristen Ramirez,bcase@example.com,Christmas Island,2018-01-28,Standard,593.62
2161,Larry Woods,colelisa@example.com,Saint Helena,2022-01-05,Premium,27779.11
2162,Deborah Anderson,erin57@example.org,Ghana,2019-08-07,Standard,22076.37
2163,Jonathan Smith,davidkane@example.com,Switzerland,2024-07-26,Standard,2290.85
2164,Kenneth Hurley,brownreginald@example.net,United Arab Emirates,2018-05-02,Premium,9971.47
2165,Donald Brown,jasontaylor@example.com,Christmas Island,2019-12-15,Premium,44280.57
2166,Tamara Carr,adam17@example.net,Pakistan,2019-12-15,Standard,42391.96
2167,Ruth White,jennifer31@example.org,Italy,2020-10-04,Premium,9879.78
2168,Todd Daniels,adam10@example.com,Western Sahara,2019-12-23,Standard,45541.38
2169,Melissa Rush,wilsonnathan@example.org,New Zealand,2018-03-27,Basic,6948.45
2170,John Aguirre,edwardsronald@example.net,Turkmenistan,2019-03-31,Standard,46812.09
2171,Jack Arroyo,kbrown@example.org,Cook Islands,2021-06-03,Standard,12083.48
2172,Joel Pacheco,erin07@example.com,United Kingdom,2022-03-06,Basic,8650.85
2173,Victoria Miller,anna54@example.org,Sudan,2023-11-29,Basic,44095.02
2174,Rebecca Boyd,kwatkins@example.org,Tonga,2018-09-25,Premium,7307.17
2175,Haley Larson,sue16@example.net,Benin,2019-06-20,Premium,9664.90
2176,Rebecca Robertson,tiffanyharris@example.com,Sudan,2022-03-30,Basic,18775.34
2177,Cindy Townsend,johnsonmartin@example.org,Guinea,2024-09-21,Standard,48851.38
2178,Mary Powell,caseystafford@example.org,Turkmenistan,2020-09-28,Premium,38177.81
2179,Monica Kim,matthewhull@example.com,Marshall Islands,2024-08-02,Premium,42736.33
2180,Scott Werner,bwilliams@example.com,Congo,2021-04-19,Premium,16451.26
2181,Colleen Robbins,patricia88@example.org,Mexico,2018-08-07,Basic,39801.03
2182,Christopher Mcbride,zmorse@example.net,Thailand,2019-06-02,Basic,48422.38
2183,Thomas Fernandez,matthew77@example.com,Romania,2023-06-26,Premium,36392.20
2184,Ian Harvey,christopher62@example.org,Mongolia,2023-04-12,Basic,30782.83
2185,Roger Wheeler,rachel51@example.org,Lithuania,2019-11-17,Basic,19466.98
2186,Emily Johnson,prestoncory@example.org,Bolivia,2023-09-17,Standard,24979.53
2187,Jordan Hughes,thomaslinda@example.net,Western Sahara,2023-03-17,Premium,16158.97
2188,James Mcdaniel,garyjohnson@example.net,Niger,2022-03-12,Basic,34756.03
2189,David Roth,holly12@example.org,Uganda,2023-07-20,Standard,13489.94
2190,Chad Kim,kristen95@example.org,Algeria,2022-07-01,Basic,46067.14
2191,Jason Burnett,millerdaniel@example.org,Tokelau,2024-07-19,Basic,1926.56
2192,Catherine Johns,scott95@example.org,Kazakhstan,2020-06-18,Premium,22658.80
2193,Tyler Vasquez,ipadilla@example.com,Nepal,2020-08-18,Standard,11007.83
2194,Tara Erickson,dawn31@example.org,Algeria,2022-10-07,Standard,28611.38
2195,Mrs. Megan Robinson,kendra03@example.net,Ukraine,2022-03-13,Standard,27572.54
2196,April Bailey,johnsross@example.net,New Zealand,2019-07-05,Premium,14822.90
2197,Paige Brown,courtney13@example.net,Guadeloupe,2023-10-27,Standard,11585.86
2198,Lisa Thompson,michael35@example.net,Montenegro,2018-06-18,Standard,25661.88
2199,Angel Hughes,browntamara@example.net,Wallis and Futuna,2021-10-09,Standard,22612.45
2200,Maria Sanders,jhahn@example.org,Barbados,2022-11-07,Standard,18438.85
2201,Michelle Woods,osbornepaula@example.com,Macao,2023-07-31,Standard,13723.67
2202,Michael Moran,eileenhudson@example.com,Gambia,2018-04-12,Premium,22140.26
2203,Tracey Brooks,andrewlong@example.com,Honduras,2020-12-23,Basic,3886.83
2204,Sarah Cook,robinsoncynthia@example.org,Barbados,2018-12-04,Standard,42145.91
2205,William Edwards Jr.,gwhite@example.com,Mauritania,2023-10-02,Basic,32218.35
2206,Kevin Burton,jefferywalker@example.com,Togo,2021-02-06,Premium,5010.61
2207,Adrian Cobb,daypatricia@example.net,Aruba,2018-10-20,Standard,2010.24
2208,Aaron Duran,pdixon@example.org,Canada,2020-03-31,Standard,9912.65
2209,Audrey Cruz,irobinson@example.net,Vanuatu,2021-09-10,Standard,15205.51
2210,Steven Cook,kcook@example.net,Somalia,2021-01-29,Premium,35311.57
2211,Mrs. Shannon Valencia,jacksonjillian@example.com,Georgia,2019-07-19,Basic,37017.07
2212,Anthony Ashley,robertbrock@example.org,South Georgia and the South Sandwich Islands,2020-12-05,Premium,38526.80
2213,Michael Ellis,abigail14@example.com,Kyrgyz Republic,2021-02-28,Standard,39178.10
2214,Melissa Martinez,zwilson@example.com,Tajikistan,2022-07-13,Standard,41110.88
2215,Miguel Pierce,jaimegraves@example.org,Bolivia,2018-02-18,Standard,32739.14
2216,Lisa Keller,gomezrenee@example.org,Mali,2019-09-04,Standard,11456.17
2217,Katherine Smith,ariana61@example.org,Macao,2020-05-09,Standard,11762.79
2218,Joseph Cook,crossnicole@example.net,San Marino,2024-08-01,Basic,37905.30
2219,William Jackson,jameszachary@example.net,Australia,2023-03-05,Standard,39616.55
2220,Patricia Stark,znichols@example.net,Netherlands,2021-07-06,Premium,21496.77
2221,Andrea Werner,williamperkins@example.org,Spain,2022-09-07,Premium,21990.17
2222,Erin Macias,sandovalwendy@example.org,Chile,2024-04-06,Premium,18797.54
2223,Karen Smith,andreagilbert@example.net,Brunei Darussalam,2024-06-23,Premium,15348.04
2224,Sara Perez,briandavis@example.com,Libyan Arab Jamahiriya,2018-02-09,Standard,40539.03
2225,Miss Monique Middleton,jonesterri@example.com,Morocco,2021-12-23,Standard,11351.98
2226,Christina Smith,jillnavarro@example.org,Argentina,2022-10-10,Basic,37656.05
2227,Veronica Hill,jefferyanderson@example.net,Kazakhstan,2024-01-12,Standard,16371.37
2228,Dr. Cameron Liu II,blakefrank@example.org,Macao,2018-04-06,Basic,39289.35
2229,George Williams,randy00@example.com,Saint Barthelemy,2019-07-24,Premium,48864.44
2230,Crystal Clayton,zstevens@example.net,Bhutan,2021-09-14,Basic,31528.98
2231,Courtney Tate,pearsonvicki@example.org,Israel,2024-10-05,Basic,28736.55
2232,Robin Good,harrisonnicholas@example.net,Armenia,2022-05-21,Standard,10289.81
2233,Caitlin Curry,davidglover@example.com,Egypt,2022-05-20,Premium,26771.08
2234,Natalie Nicholson,harveyphilip@example.org,Montenegro,2020-02-11,Standard,5521.05
2235,Sean Mcmillan,gtucker@example.org,Haiti,2024-05-21,Standard,31986.26
2236,Stephen Novak,zskinner@example.com,Zimbabwe,2021-06-01,Premium,8654.04
2237,Stephanie Reyes,fspears@example.net,Malaysia,2024-03-14,Premium,1699.75
2238,Heidi Brown,kimberly44@example.net,Argentina,2024-10-07,Standard,1439.24
2239,Jeffrey Petty,cassandra33@example.net,Israel,2020-03-26,Premium,45576.13
2240,Eric Munoz,shawnanderson@example.org,Hungary,2022-04-30,Standard,10374.03
2241,Stephen Wilson,tanya43@example.com,Papua New Guinea,2021-04-07,Basic,26267.35
2242,Ronald Cooper,joseph21@example.net,Malaysia,2023-02-06,Premium,18495.75
2243,Makayla Friedman,mavery@example.net,Niger,2018-02-15,Premium,16405.93
2244,Marcus Russell,jennifersolomon@example.net,Belize,2022-08-10,Standard,7936.07
2245,Laura James,jamesmorgan@example.org,Tuvalu,2019-03-30,Premium,26869.01
2246,Vincent Hays,ldickson@example.com,Papua New Guinea,2023-05-13,Basic,3531.27
2247,Joseph Walker,stacy03@example.org,Belgium,2020-04-25,Premium,43535.41
2248,Holly Barnett,xsullivan@example.net,Ethiopia,2021-06-22,Standard,40913.02
2249,John Luna,victor76@example.net,Rwanda,2023-04-29,Premium,30225.10
2250,Rebecca Adams,stacey53@example.com,Heard Island and McDonald Islands,2021-06-25,Basic,10228.34
2251,Wendy Nelson,mvelazquez@example.net,Hong Kong,2023-02-23,Standard,10164.97
2252,Amy Clark,david25@example.com,Heard Island and McDonald Islands,2019-08-08,Standard,3292.11
2253,Michael Smith,sara94@example.net,Benin,2022-06-24,Basic,40397.54
2254,Cathy Ross,marcuscase@example.net,Hong Kong,2023-11-24,Standard,45524.10
2255,Ryan White,alexanderberg@example.com,Burkina Faso,2023-07-04,Standard,23188.50
2256,Ricardo Chapman,bakerpaul@example.com,Austria,2018-06-10,Basic,4646.02
2257,Dr. Marie Silva MD,shelleyvelasquez@example.com,Singapore,2023-02-13,Standard,35045.80
2258,Eric Higgins,chavezrobert@example.net,Sierra Leone,2021-05-03,Standard,30690.07
2259,Brian Solomon,johnsondebbie@example.net,British Virgin Islands,2019-12-19,Standard,12531.83
2260,Joseph Kelly Jr.,millerjessica@example.com,Bermuda,2024-12-05,Basic,21660.62
2261,Kristin Flores,michaelmontes@example.com,Saint Vincent and the Grenadines,2022-04-25,Basic,9253.87
2262,Jessica Bullock,rgreen@example.net,Tuvalu,2024-05-18,Premium,19738.21
2263,Amber Crawford,mollypeck@example.net,Anguilla,2018-06-28,Premium,44288.54
2264,Jennifer Peterson,jeffreywallace@example.com,Bulgaria,2019-10-09,Standard,44139.54
2265,Jennifer Nguyen,jamessmith@example.com,United States Minor Outlying Islands,2024-01-12,Standard,33366.18
2266,Ronald Buckley,lisa78@example.org,Anguilla,2018-10-01,Basic,36354.23
2267,Holly Banks,johnsonsamantha@example.com,Togo,2020-06-08,Standard,20622.78
2268,Monica Jones,luisbates@example.org,British Indian Ocean Territory (Chagos Archipelago),2024-03-14,Premium,49766.29
2269,Larry Perez,hammondjeff@example.com,Marshall Islands,2018-11-10,Premium,25269.30
2270,Melissa Snyder,rebekahgonzalez@example.org,Honduras,2021-08-28,Standard,22601.71
2271,Heather Moore,uthompson@example.org,Netherlands Antilles,2020-11-01,Premium,25352.62
2272,Laura Welch,wbowers@example.org,Saint Helena,2023-03-09,Premium,3752.46
2273,Luis Wilcox,reneehernandez@example.org,Northern Mariana Islands,2023-03-07,Standard,17248.52
2274,Robin Perez,patriciamorrison@example.org,Afghanistan,2022-06-24,Premium,19894.05
2275,Samuel Vazquez,kimberlyperez@example.org,Jamaica,2018-02-13,Standard,5822.67
2276,Jordan Stanton,dsanders@example.net,Kuwait,2019-07-14,Standard,33547.75
2277,Cody Lawson,duranlindsay@example.org,Hong Kong,2023-03-17,Standard,23121.71
2278,Adrian Martinez,pgarcia@example.net,Cyprus,2018-12-05,Basic,32885.43
2279,Kristin Castro,janicestuart@example.com,Papua New Guinea,2022-11-28,Premium,23592.31
2280,Lorraine Leblanc,amanda46@example.com,Cook Islands,2021-02-17,Premium,8612.40
2281,Paul Anderson,tinabrandt@example.net,Cape Verde,2018-03-15,Basic,5115.70
2282,Christopher Joseph,walterskaren@example.com,El Salvador,2021-04-19,Premium,26779.23
2283,Hannah Mooney DVM,jenniferortega@example.net,Norfolk Island,2022-05-20,Premium,3971.51
2284,Cassandra Mullen,lbrown@example.net,Guadeloupe,2018-02-15,Basic,13735.29
2285,Matthew Mccullough,marissareid@example.net,Lesotho,2022-12-10,Standard,8979.22
2286,Dana Wyatt,schmidtjoseph@example.net,South Africa,2018-05-22,Basic,26661.71
2287,Brian Young MD,jermaine84@example.org,Palau,2022-12-16,Basic,2483.03
2288,Brittany Beasley,robinsonpaul@example.com,Panama,2023-11-12,Basic,33160.74
2289,Richard Beck,ashleycortez@example.net,Haiti,2019-02-26,Standard,34548.30
2290,Erik Hill,uwilliams@example.com,Montenegro,2022-12-24,Premium,29950.45
2291,Christopher Sims,richardsonronnie@example.net,Ethiopia,2018-07-19,Standard,38379.00
2292,Keith Hull,mark40@example.net,Venezuela,2020-10-19,Standard,45446.94
2293,Laura Bennett,brittanyhayes@example.com,Guinea-Bissau,2020-03-30,Premium,900.32
2294,Amy Lara,andrewjackson@example.org,Papua New Guinea,2018-04-25,Premium,16922.12
2295,Marcus Pearson,taylordorothy@example.org,Gambia,2020-02-27,Basic,33480.58
2296,Dakota Sanchez,nbullock@example.com,Kyrgyz Republic,2020-06-22,Premium,39866.52
2297,Maria Sullivan,klewis@example.com,Liechtenstein,2019-11-19,Basic,8435.66
2298,Crystal Yates,davidpearson@example.net,Serbia,2022-08-30,Basic,5473.42
2299,Tyler Dominguez,awong@example.com,Dominica,2021-09-01,Standard,28146.50
2300,Taylor Shepard,james91@example.net,Sierra Leone,2020-02-16,Basic,10435.25
2301,Eric Johnson,hunter12@example.org,Cayman Islands,2024-01-28,Standard,46952.27
2302,Benjamin Wilkinson,tom64@example.com,Mongolia,2019-05-10,Premium,10767.62
2303,Rebecca Mitchell,dawsonaaron@example.com,Monaco,2021-12-31,Standard,8763.72
2304,Eric Gardner,tcrawford@example.net,Kiribati,2022-07-06,Basic,15880.39
2305,Tammy Dyer,barnesjames@example.com,Japan,2022-05-14,Premium,22992.92
2306,Amanda Hodge,johnsonjohn@example.com,Qatar,2018-09-28,Basic,40772.74
2307,Curtis Chapman,kproctor@example.com,Nicaragua,2024-12-30,Standard,2292.55
2308,John Miller,derrick63@example.com,Costa Rica,2020-06-14,Standard,15146.56
2309,Jacob Owens,whitemichael@example.org,Marshall Islands,2024-09-18,Standard,49156.81
2310,Jason Clark,jimmy15@example.net,French Guiana,2019-02-22,Basic,26855.46
2311,Lisa Hansen,cheryl54@example.com,Palestinian Territory,2024-05-20,Premium,12671.81
2312,Edwin Rivera,nancy43@example.com,Russian Federation,2019-01-24,Basic,16285.28
2313,Benjamin Mosley,fostersarah@example.net,Ecuador,2022-05-11,Basic,46235.21
2314,Dana Thornton,joshua74@example.org,Morocco,2019-06-29,Standard,8849.02
2315,Sherri Baker,dustinwilliams@example.com,Macao,2021-07-26,Basic,24158.31
2316,Larry Woods,vanessacaldwell@example.net,Norway,2021-10-04,Premium,30465.81
2317,Kelly Hodge,cory21@example.org,Uganda,2024-07-24,Standard,19180.33
2318,Jill Brown,dariusmendoza@example.org,Lesotho,2020-08-10,Basic,29414.68
2319,Steven Stone,justinmckinney@example.com,Heard Island and McDonald Islands,2018-02-24,Premium,1158.55
2320,Robert Anderson,benjaminsmith@example.com,Fiji,2019-05-24,Standard,11896.18
2321,Sarah James,hernandezcheryl@example.net,Austria,2022-10-22,Premium,31026.33
2322,Brenda Mclaughlin,daniel13@example.net,Tonga,2018-09-03,Premium,18788.73
2323,Scott Lin,llee@example.com,Niue,2021-04-29,Premium,7668.36
2324,Kaitlin Smith,farellano@example.net,New Zealand,2020-04-17,Basic,1991.55
2325,Benjamin Mccarthy,jaime56@example.com,Cyprus,2024-09-15,Standard,36988.86
2326,Daniel Weaver,brandon34@example.org,Comoros,2021-09-08,Premium,13978.51
2327,Brooke Lambert,arthurwright@example.com,Kuwait,2018-06-12,Basic,39609.81
2328,Derek Clark,smithjesse@example.com,Rwanda,2022-08-27,Basic,40654.26
2329,Kathy Steele,iharrington@example.org,Antigua and Barbuda,2018-04-08,Premium,42362.05
2330,Stephanie Herring,jennifer29@example.com,Hong Kong,2021-09-18,Standard,12188.22
2331,Tina Hernandez,lucasteresa@example.com,Tuvalu,2024-01-19,Premium,45340.94
2332,John Lopez,turnermckenzie@example.org,Cape Verde,2020-10-14,Basic,34844.27
2333,Riley Davenport,martinlisa@example.net,Western Sahara,2020-06-30,Basic,43648.02
2334,James White,jessica23@example.org,Burkina Faso,2023-11-06,Standard,9258.92
2335,Brittany Mcguire,taylordennis@example.com,Montserrat,2018-01-25,Premium,43506.35
2336,Cindy Rich MD,jamesortiz@example.com,Bangladesh,2018-10-14,Premium,2700.13
2337,Barbara Santana,adiaz@example.com,Togo,2019-08-03,Premium,6365.49
2338,Ricardo Lynch,karen53@example.net,Azerbaijan,2019-12-13,Basic,27487.47
2339,Martin Clark,davidgilbert@example.org,Saint Pierre and Miquelon,2020-04-17,Premium,25420.48
2340,Patricia Cabrera,jimmyrobinson@example.net,United States Virgin Islands,2022-10-12,Basic,23407.00
2341,Bonnie Martinez,stephen90@example.org,Korea,2019-11-04,Basic,9957.06
2342,Tina Stanley,kellyibarra@example.org,Kazakhstan,2022-10-03,Premium,30331.98
2343,Miranda Hendricks,donna87@example.net,Singapore,2021-05-26,Standard,28863.45
